electoral_division,state,gender,age,age_lower,age_upper,eligible,participant
Burt,Western Australia Divisions,female,20-24,20,24,"4,693","3,450"
Burt,Western Australia Divisions,female,25-29,25,29,"4,585","3,342"
Burt,Western Australia Divisions,female,30-34,30,34,"5,157","3,728"
Burt,Western Australia Divisions,female,35-39,35,39,"4,855","3,553"
Burt,Western Australia Divisions,female,40-44,40,44,"4,275","3,184"
Burt,Western Australia Divisions,female,45-49,45,49,"4,467","3,509"
Burt,Western Australia Divisions,female,50-54,50,54,"4,101","3,320"
Burt,Western Australia Divisions,female,55-59,55,59,"3,984","3,350"
Burt,Western Australia Divisions,female,60-64,60,64,"3,647","3,125"
Burt,Western Australia Divisions,female,65-69,65,69,"3,120","2,736"
Burt,Western Australia Divisions,female,70-74,70,74,"2,320","2,060"
Burt,Western Australia Divisions,female,75-79,75,79,"1,635","1,446"
Burt,Western Australia Divisions,female,80-84,80,84,"1,082",915
Burt,Western Australia Divisions,female,85+,85,125,980,763
Burt,Western Australia Divisions,male,18-19,18,19,"1,504","1,102"
Burt,Western Australia Divisions,male,20-24,20,24,"4,526","2,978"
Burt,Western Australia Divisions,male,25-29,25,29,"4,713","3,019"
Burt,Western Australia Divisions,male,30-34,30,34,"5,329","3,552"
Burt,Western Australia Divisions,male,35-39,35,39,"5,224","3,422"
Burt,Western Australia Divisions,male,40-44,40,44,"4,525","3,093"
Burt,Western Australia Divisions,male,45-49,45,49,"4,448","3,231"
Burt,Western Australia Divisions,male,50-54,50,54,"4,107","3,135"
Burt,Western Australia Divisions,male,55-59,55,59,"3,769","3,014"
Burt,Western Australia Divisions,male,60-64,60,64,"3,409","2,832"
Burt,Western Australia Divisions,male,65-69,65,69,"3,061","2,645"
Burt,Western Australia Divisions,male,70-74,70,74,"2,246","1,995"
Burt,Western Australia Divisions,male,75-79,75,79,"1,473","1,307"
Burt,Western Australia Divisions,male,80-84,80,84,894,796
Burt,Western Australia Divisions,male,85+,85,125,650,549
Canning,Western Australia Divisions,female,18-19,18,19,"1,315","1,053"
Canning,Western Australia Divisions,female,20-24,20,24,"3,761","2,702"
Canning,Western Australia Divisions,female,25-29,25,29,"3,764","2,692"
Canning,Western Australia Divisions,female,30-34,30,34,"3,796","2,706"
Canning,Western Australia Divisions,female,35-39,35,39,"3,601","2,638"
Canning,Western Australia Divisions,female,40-44,40,44,"3,758","2,844"
Canning,Western Australia Divisions,female,45-49,45,49,"4,306","3,382"
Canning,Western Australia Divisions,female,50-54,50,54,"4,252","3,469"
Canning,Western Australia Divisions,female,55-59,55,59,"4,640","3,939"
Canning,Western Australia Divisions,female,60-64,60,64,"4,421","3,831"
Canning,Western Australia Divisions,female,65-69,65,69,"4,392","3,897"
Canning,Western Australia Divisions,female,70-74,70,74,"3,816","3,462"
Canning,Western Australia Divisions,female,75-79,75,79,"2,698","2,400"
Canning,Western Australia Divisions,female,80-84,80,84,"1,801","1,574"
Canning,Western Australia Divisions,female,85+,85,125,"1,505","1,206"
Canning,Western Australia Divisions,male,18-19,18,19,"1,241",896
Canning,Western Australia Divisions,male,20-24,20,24,"3,685","2,356"
Canning,Western Australia Divisions,male,25-29,25,29,"3,652","2,339"
Canning,Western Australia Divisions,male,30-34,30,34,"3,747","2,439"
Canning,Western Australia Divisions,male,35-39,35,39,"3,635","2,346"
Canning,Western Australia Divisions,male,40-44,40,44,"3,669","2,470"
Canning,Western Australia Divisions,male,45-49,45,49,"4,229","3,087"
Canning,Western Australia Divisions,male,50-54,50,54,"4,275","3,283"
Canning,Western Australia Divisions,male,55-59,55,59,"4,238","3,436"
Canning,Western Australia Divisions,male,60-64,60,64,"4,007","3,341"
Canning,Western Australia Divisions,male,65-69,65,69,"4,280","3,734"
Canning,Western Australia Divisions,male,70-74,70,74,"3,768","3,386"
Canning,Western Australia Divisions,male,75-79,75,79,"2,739","2,485"
Canning,Western Australia Divisions,male,80-84,80,84,"1,622","1,446"
Canning,Western Australia Divisions,male,85+,85,125,"1,210","1,029"
Cowan,Western Australia Divisions,female,18-19,18,19,"1,489","1,177"
Cowan,Western Australia Divisions,female,20-24,20,24,"4,014","3,050"
Cowan,Western Australia Divisions,female,25-29,25,29,"3,861","2,883"
Cowan,Western Australia Divisions,female,30-34,30,34,"4,534","3,414"
Cowan,Western Australia Divisions,female,35-39,35,39,"4,513","3,418"
Cowan,Western Australia Divisions,female,40-44,40,44,"4,378","3,400"
Cowan,Western Australia Divisions,female,45-49,45,49,"4,703","3,771"
Cowan,Western Australia Divisions,female,50-54,50,54,"4,345","3,566"
Cowan,Western Australia Divisions,female,55-59,55,59,"4,048","3,364"
Cowan,Western Australia Divisions,female,60-64,60,64,"3,499","2,998"
Cowan,Western Australia Divisions,female,65-69,65,69,"3,083","2,689"
Cowan,Western Australia Divisions,female,70-74,70,74,"2,327","2,063"
Cowan,Western Australia Divisions,female,75-79,75,79,"1,617","1,423"
Cowan,Western Australia Divisions,female,80-84,80,84,"1,057",869
Cowan,Western Australia Divisions,female,85+,85,125,896,700
Cowan,Western Australia Divisions,male,18-19,18,19,"1,471","1,103"
Cowan,Western Australia Divisions,male,20-24,20,24,"4,197","2,896"
Cowan,Western Australia Divisions,male,25-29,25,29,"4,105","2,755"
Cowan,Western Australia Divisions,male,30-34,30,34,"4,620","3,194"
Cowan,Western Australia Divisions,male,35-39,35,39,"4,635","3,235"
Cowan,Western Australia Divisions,male,40-44,40,44,"4,419","3,190"
Cowan,Western Australia Divisions,male,45-49,45,49,"4,527","3,399"
Cowan,Western Australia Divisions,male,50-54,50,54,"4,246","3,274"
Cowan,Western Australia Divisions,male,55-59,55,59,"3,864","3,102"
Cowan,Western Australia Divisions,male,60-64,60,64,"3,345","2,787"
Cowan,Western Australia Divisions,male,65-69,65,69,"2,930","2,519"
Cowan,Western Australia Divisions,male,70-74,70,74,"2,228","1,962"
Cowan,Western Australia Divisions,male,75-79,75,79,"1,379","1,229"
Cowan,Western Australia Divisions,male,80-84,80,84,815,709
Cowan,Western Australia Divisions,male,85+,85,125,595,490
Curtin,Western Australia Divisions,female,18-19,18,19,"1,420","1,238"
Curtin,Western Australia Divisions,female,20-24,20,24,"3,873","3,264"
Curtin,Western Australia Divisions,female,25-29,25,29,"4,059","3,370"
Curtin,Western Australia Divisions,female,30-34,30,34,"3,844","3,158"
Curtin,Western Australia Divisions,female,35-39,35,39,"3,622","2,970"
Curtin,Western Australia Divisions,female,40-44,40,44,"3,896","3,249"
Curtin,Western Australia Divisions,female,45-49,45,49,"4,562","3,893"
Curtin,Western Australia Divisions,female,50-54,50,54,"4,363","3,771"
Curtin,Western Australia Divisions,female,55-59,55,59,"4,145","3,660"
Curtin,Western Australia Divisions,female,60-64,60,64,"3,943","3,533"
Curtin,Western Australia Divisions,female,65-69,65,69,"3,505","3,167"
Curtin,Western Australia Divisions,female,70-74,70,74,"2,958","2,708"
Curtin,Western Australia Divisions,female,75-79,75,79,"2,343","2,121"
Curtin,Western Australia Divisions,female,80-84,80,84,"1,750","1,553"
Curtin,Western Australia Divisions,female,85+,85,125,"2,226","1,800"
Curtin,Western Australia Divisions,male,18-19,18,19,"1,395","1,137"
Curtin,Western Australia Divisions,male,20-24,20,24,"3,897","3,026"
Curtin,Western Australia Divisions,male,25-29,25,29,"4,192","3,176"
Curtin,Western Australia Divisions,male,30-34,30,34,"3,848","2,821"
Curtin,Western Australia Divisions,male,35-39,35,39,"3,553","2,674"
Curtin,Western Australia Divisions,male,40-44,40,44,"3,659","2,880"
Curtin,Western Australia Divisions,male,45-49,45,49,"4,198","3,382"
Curtin,Western Australia Divisions,male,50-54,50,54,"3,972","3,309"
Curtin,Western Australia Divisions,male,55-59,55,59,"3,887","3,320"
Curtin,Western Australia Divisions,male,60-64,60,64,"3,620","3,131"
Curtin,Western Australia Divisions,male,65-69,65,69,"3,300","2,925"
Curtin,Western Australia Divisions,male,70-74,70,74,"2,644","2,397"
Curtin,Western Australia Divisions,male,75-79,75,79,"1,966","1,784"
Curtin,Western Australia Divisions,male,80-84,80,84,"1,338","1,224"
Curtin,Western Australia Divisions,male,85+,85,125,"1,195","1,026"
Durack,Western Australia Divisions,female,18-19,18,19,891,612
Durack,Western Australia Divisions,female,20-24,20,24,"3,151","1,887"
Durack,Western Australia Divisions,female,25-29,25,29,"4,317","2,722"
Durack,Western Australia Divisions,female,30-34,30,34,"5,057","3,248"
Durack,Western Australia Divisions,female,35-39,35,39,"4,755","3,088"
Durack,Western Australia Divisions,female,40-44,40,44,"4,539","2,956"
Durack,Western Australia Divisions,female,45-49,45,49,"4,771","3,231"
Durack,Western Australia Divisions,female,50-54,50,54,"4,423","3,192"
Durack,Western Australia Divisions,female,55-59,55,59,"4,297","3,257"
Durack,Western Australia Divisions,female,60-64,60,64,"3,631","2,914"
Durack,Western Australia Divisions,female,65-69,65,69,"2,801","2,335"
Durack,Western Australia Divisions,female,70-74,70,74,"2,057","1,732"
Durack,Western Australia Divisions,female,75-79,75,79,"1,378","1,168"
Durack,Western Australia Divisions,female,80-84,80,84,918,761
Durack,Western Australia Divisions,female,85+,85,125,788,568
Durack,Western Australia Divisions,male,18-19,18,19,831,543
Durack,Western Australia Divisions,male,20-24,20,24,"3,162","1,613"
Durack,Western Australia Divisions,male,25-29,25,29,"4,113","2,181"
Durack,Western Australia Divisions,male,30-34,30,34,"4,643","2,589"
Durack,Western Australia Divisions,male,35-39,35,39,"4,602","2,634"
Durack,Western Australia Divisions,male,40-44,40,44,"4,688","2,715"
Durack,Western Australia Divisions,male,45-49,45,49,"5,130","3,221"
Durack,Western Australia Divisions,male,50-54,50,54,"4,764","3,188"
Durack,Western Australia Divisions,male,55-59,55,59,"4,793","3,415"
Durack,Western Australia Divisions,male,60-64,60,64,"4,033","3,133"
Durack,Western Australia Divisions,male,65-69,65,69,"3,280","2,670"
Durack,Western Australia Divisions,male,70-74,70,74,"2,310","1,940"
Durack,Western Australia Divisions,male,75-79,75,79,"1,523","1,290"
Durack,Western Australia Divisions,male,80-84,80,84,896,764
Durack,Western Australia Divisions,male,85+,85,125,683,534
Forrest,Western Australia Divisions,female,18-19,18,19,"1,294","1,039"
Forrest,Western Australia Divisions,female,20-24,20,24,"3,203","2,204"
Forrest,Western Australia Divisions,female,25-29,25,29,"3,455","2,507"
Forrest,Western Australia Divisions,female,30-34,30,34,"3,975","2,931"
Forrest,Western Australia Divisions,female,35-39,35,39,"4,240","3,201"
Forrest,Western Australia Divisions,female,40-44,40,44,"4,523","3,495"
Forrest,Western Australia Divisions,female,45-49,45,49,"4,909","3,960"
Forrest,Western Australia Divisions,female,50-54,50,54,"4,537","3,780"
Forrest,Western Australia Divisions,female,55-59,55,59,"4,939","4,199"
Forrest,Western Australia Divisions,female,60-64,60,64,"4,666","4,164"
Forrest,Western Australia Divisions,female,65-69,65,69,"4,162","3,722"
Forrest,Western Australia Divisions,female,70-74,70,74,"3,195","2,909"
Forrest,Western Australia Divisions,female,75-79,75,79,"2,219","1,998"
Forrest,Western Australia Divisions,female,80-84,80,84,"1,529","1,361"
Forrest,Western Australia Divisions,female,85+,85,125,"1,463","1,168"
Forrest,Western Australia Divisions,male,18-19,18,19,"1,225",875
Forrest,Western Australia Divisions,male,20-24,20,24,"3,371","2,077"
Forrest,Western Australia Divisions,male,25-29,25,29,"3,426","2,100"
Forrest,Western Australia Divisions,male,30-34,30,34,"3,728","2,403"
Forrest,Western Australia Divisions,male,35-39,35,39,"4,123","2,804"
Forrest,Western Australia Divisions,male,40-44,40,44,"4,366","3,039"
Forrest,Western Australia Divisions,male,45-49,45,49,"4,651","3,399"
Forrest,Western Australia Divisions,male,50-54,50,54,"4,468","3,435"
Forrest,Western Australia Divisions,male,55-59,55,59,"4,422","3,608"
Forrest,Western Australia Divisions,male,60-64,60,64,"4,444","3,776"
Forrest,Western Australia Divisions,male,65-69,65,69,"4,156","3,669"
Forrest,Western Australia Divisions,male,70-74,70,74,"3,240","2,925"
Forrest,Western Australia Divisions,male,75-79,75,79,"2,060","1,882"
Forrest,Western Australia Divisions,male,80-84,80,84,"1,250","1,140"
Forrest,Western Australia Divisions,male,85+,85,125,"1,001",841
Fremantle,Western Australia Divisions,female,18-19,18,19,"1,406","1,183"
Fremantle,Western Australia Divisions,female,20-24,20,24,"4,103","3,277"
Fremantle,Western Australia Divisions,female,25-29,25,29,"4,412","3,499"
Fremantle,Western Australia Divisions,female,30-34,30,34,"4,861","3,910"
Fremantle,Western Australia Divisions,female,35-39,35,39,"4,636","3,700"
Fremantle,Western Australia Divisions,female,40-44,40,44,"4,542","3,603"
Fremantle,Western Australia Divisions,female,45-49,45,49,"4,868","4,075"
Fremantle,Western Australia Divisions,female,50-54,50,54,"4,394","3,764"
Fremantle,Western Australia Divisions,female,55-59,55,59,"4,325","3,730"
Fremantle,Western Australia Divisions,female,60-64,60,64,"3,840","3,338"
Fremantle,Western Australia Divisions,female,65-69,65,69,"3,377","2,979"
Fremantle,Western Australia Divisions,female,70-74,70,74,"2,433","2,163"
Fremantle,Western Australia Divisions,female,75-79,75,79,"1,871","1,623"
Fremantle,Western Australia Divisions,female,80-84,80,84,"1,314","1,109"
Fremantle,Western Australia Divisions,female,85+,85,125,"1,359","1,062"
Fremantle,Western Australia Divisions,male,18-19,18,19,"1,264","1,000"
Fremantle,Western Australia Divisions,male,20-24,20,24,"3,830","2,723"
Fremantle,Western Australia Divisions,male,25-29,25,29,"4,308","3,022"
Fremantle,Western Australia Divisions,male,30-34,30,34,"4,866","3,528"
Fremantle,Western Australia Divisions,male,35-39,35,39,"4,790","3,511"
Fremantle,Western Australia Divisions,male,40-44,40,44,"4,625","3,406"
Fremantle,Western Australia Divisions,male,45-49,45,49,"4,711","3,576"
Fremantle,Western Australia Divisions,male,50-54,50,54,"4,245","3,401"
Fremantle,Western Australia Divisions,male,55-59,55,59,"4,111","3,357"
Fremantle,Western Australia Divisions,male,60-64,60,64,"3,568","2,993"
Fremantle,Western Australia Divisions,male,65-69,65,69,"3,093","2,669"
Fremantle,Western Australia Divisions,male,70-74,70,74,"2,300","2,027"
Fremantle,Western Australia Divisions,male,75-79,75,79,"1,649","1,464"
Fremantle,Western Australia Divisions,male,80-84,80,84,"1,112",951
Fremantle,Western Australia Divisions,male,85+,85,125,794,661
Hasluck,Western Australia Divisions,female,18-19,18,19,"1,331","1,109"
Hasluck,Western Australia Divisions,female,20-24,20,24,"3,675","2,795"
Hasluck,Western Australia Divisions,female,25-29,25,29,"3,523","2,647"
Hasluck,Western Australia Divisions,female,30-34,30,34,"3,739","2,870"
Hasluck,Western Australia Divisions,female,35-39,35,39,"3,865","2,996"
Hasluck,Western Australia Divisions,female,40-44,40,44,"3,932","3,099"
Hasluck,Western Australia Divisions,female,45-49,45,49,"4,401","3,547"
Hasluck,Western Australia Divisions,female,50-54,50,54,"4,200","3,521"
Hasluck,Western Australia Divisions,female,55-59,55,59,"4,160","3,617"
Hasluck,Western Australia Divisions,female,60-64,60,64,"3,849","3,393"
Hasluck,Western Australia Divisions,female,65-69,65,69,"3,661","3,270"
Hasluck,Western Australia Divisions,female,70-74,70,74,"2,809","2,486"
Hasluck,Western Australia Divisions,female,75-79,75,79,"1,972","1,745"
Hasluck,Western Australia Divisions,female,80-84,80,84,"1,335","1,146"
Hasluck,Western Australia Divisions,female,85+,85,125,"1,250",976
Hasluck,Western Australia Divisions,male,18-19,18,19,"1,379","1,052"
Hasluck,Western Australia Divisions,male,20-24,20,24,"3,811","2,603"
Hasluck,Western Australia Divisions,male,25-29,25,29,"3,653","2,428"
Hasluck,Western Australia Divisions,male,30-34,30,34,"4,071","2,785"
Hasluck,Western Australia Divisions,male,35-39,35,39,"4,035","2,784"
Hasluck,Western Australia Divisions,male,40-44,40,44,"4,010","2,927"
Hasluck,Western Australia Divisions,male,45-49,45,49,"4,430","3,297"
Hasluck,Western Australia Divisions,male,50-54,50,54,"4,146","3,252"
Hasluck,Western Australia Divisions,male,55-59,55,59,"4,145","3,425"
Hasluck,Western Australia Divisions,male,60-64,60,64,"3,622","3,063"
Hasluck,Western Australia Divisions,male,65-69,65,69,"3,511","3,055"
Hasluck,Western Australia Divisions,male,70-74,70,74,"2,784","2,493"
Hasluck,Western Australia Divisions,male,75-79,75,79,"1,837","1,647"
Hasluck,Western Australia Divisions,male,80-84,80,84,"1,123",997
Hasluck,Western Australia Divisions,male,85+,85,125,873,751
Moore,Western Australia Divisions,female,18-19,18,19,"1,571","1,380"
Moore,Western Australia Divisions,female,20-24,20,24,"4,254","3,550"
Moore,Western Australia Divisions,female,25-29,25,29,"3,320","2,682"
Moore,Western Australia Divisions,female,30-34,30,34,"3,461","2,815"
Moore,Western Australia Divisions,female,35-39,35,39,"3,686","2,994"
Moore,Western Australia Divisions,female,40-44,40,44,"4,128","3,427"
Moore,Western Australia Divisions,female,45-49,45,49,"4,912","4,184"
Moore,Western Australia Divisions,female,50-54,50,54,"5,094","4,407"
Moore,Western Australia Divisions,female,55-59,55,59,"5,047","4,428"
Moore,Western Australia Divisions,female,60-64,60,64,"4,579","4,085"
Moore,Western Australia Divisions,female,65-69,65,69,"3,854","3,481"
Moore,Western Australia Divisions,female,70-74,70,74,"2,514","2,310"
Moore,Western Australia Divisions,female,75-79,75,79,"1,460","1,316"
Moore,Western Australia Divisions,female,80-84,80,84,"1,094",957
Moore,Western Australia Divisions,female,85+,85,125,"1,137",924
Moore,Western Australia Divisions,male,18-19,18,19,"1,582","1,271"
Moore,Western Australia Divisions,male,20-24,20,24,"4,512","3,305"
Moore,Western Australia Divisions,male,25-29,25,29,"3,796","2,671"
Moore,Western Australia Divisions,male,30-34,30,34,"3,577","2,576"
Moore,Western Australia Divisions,male,35-39,35,39,"3,606","2,698"
Moore,Western Australia Divisions,male,40-44,40,44,"4,019","3,094"
Moore,Western Australia Divisions,male,45-49,45,49,"4,748","3,791"
Moore,Western Australia Divisions,male,50-54,50,54,"4,538","3,716"
Moore,Western Australia Divisions,male,55-59,55,59,"4,831","4,057"
Moore,Western Australia Divisions,male,60-64,60,64,"4,342","3,777"
Moore,Western Australia Divisions,male,65-69,65,69,"3,782","3,404"
Moore,Western Australia Divisions,male,70-74,70,74,"2,635","2,405"
Moore,Western Australia Divisions,male,75-79,75,79,"1,389","1,266"
Moore,Western Australia Divisions,male,80-84,80,84,789,712
Moore,Western Australia Divisions,male,85+,85,125,711,619
O'Connor,Western Australia Divisions,female,18-19,18,19,"1,211",927
O'Connor,Western Australia Divisions,female,20-24,20,24,"3,196","2,088"
O'Connor,Western Australia Divisions,female,25-29,25,29,"3,499","2,328"
O'Connor,Western Australia Divisions,female,30-34,30,34,"3,843","2,642"
O'Connor,Western Australia Divisions,female,35-39,35,39,"3,852","2,641"
O'Connor,Western Australia Divisions,female,40-44,40,44,"4,036","2,961"
O'Connor,Western Australia Divisions,female,45-49,45,49,"4,576","3,512"
O'Connor,Western Australia Divisions,female,50-54,50,54,"4,621","3,646"
O'Connor,Western Australia Divisions,female,55-59,55,59,"5,039","4,199"
O'Connor,Western Australia Divisions,female,60-64,60,64,"4,546","3,951"
O'Connor,Western Australia Divisions,female,65-69,65,69,"4,030","3,596"
O'Connor,Western Australia Divisions,female,70-74,70,74,"3,094","2,728"
O'Connor,Western Australia Divisions,female,75-79,75,79,"2,286","1,990"
O'Connor,Western Australia Divisions,female,80-84,80,84,"1,518","1,299"
O'Connor,Western Australia Divisions,female,85+,85,125,"1,442","1,174"
O'Connor,Western Australia Divisions,male,18-19,18,19,"1,132",807
O'Connor,Western Australia Divisions,male,20-24,20,24,"3,436","1,946"
O'Connor,Western Australia Divisions,male,25-29,25,29,"3,590","2,100"
O'Connor,Western Australia Divisions,male,30-34,30,34,"3,737","2,294"
